X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.116464506823675,39.708606747344376,16899,Hanna Ave & Rural St,11718,397085992,-861164594
-86.119641107679428,39.708596047193247,16900,Hanna Ave & Keystone Ave,11719,397085885,-861196360
-86.120258707894706,39.709560347288154,16901,Keystone Ave & Hanna Ave,11720,397095528,-861202536
-86.119573607875012,39.710811647560732,16902,Shopping Center Dr & Keystone Ave,11721,397108041,-861195685
-86.120564208468309,39.71423854814239,16903,Keystone Ave - 3565 S,11722,397142310,-861205591
-86.120607208713722,39.717514648832989,16904,Keystone Ave & Werges Ave,11723,397175071,-861206021
-86.120636808809692,39.71925734912724,16905,Keystone Ave & Murry St,11724,397192498,-861206317
-86.120691409273633,39.723767349963737,16906,Keystone Ave & Troy Ave,11725,397237598,-861206863
-86.120707409392494,39.725504550269456,16907,Keystone Ave & Golf View Dr,11726,397254970,-861207023
-86.120752209535439,39.727697050647883,16908,Keystone Ave & Gimber St,11727,397276895,-861207471
-86.120763609873052,39.73159855139388,16909,Keystone Ave & Walker Ave,11728,397315910,-861207585
-86.120788710169236,39.734102851784279,16910,Keystone Ave & Bradbury Ave,11729,397340953,-861207836
-86.120766410358897,39.735974852189379,16911,Keystone Ave & Kelly St,11730,397359673,-861207613
-86.12083851048115,39.737684152496378,16912,Keystone Ave & Raymond St,11731,397376766,-861208334
-86.120951110656122,39.7401602528955,16913,Keystone Ave & Churchman Ave,11732,397401527,-861209460
-86.120974110782612,39.741313553204272,16914,Keystone Ave & Reformers Ave,11733,397413060,-861209690
-86.121051511454695,39.749509254668936,16915,Keystone Ave & Pleasant Run Pkwy S Dr,11735,397495017,-861210464
-86.121144111792304,39.751953855096744,16916,Keystone Ave & Prospect St,11736,397519463,-861211390
-86.121159312148421,39.757044955998481,16917,Keystone Ave & Hoyt Ave,11737,397570374,-861211542
-86.119404411685451,39.757477356171862,16918,Hoyt Ave & Trowbridge St,11738,397574698,-861193993
-86.117441211052636,39.757501856277678,16919,Hoyt Ave & Leeds Ave,11740,397574943,-861174361
-86.116309110961154,39.759667456711433,16920,Rural St & English Ave,11741,397596599,-861163040
-86.114155710334757,39.759844656885477,16921,English Ave & Parker Ave,11742,397598371,-861141506
-86.111911209757025,39.759846556994681,16922,English Ave & Pleasant Run Pkwy N Dr,11743,397598390,-861119061
-86.109570708959609,39.759904957116866,16923,English Ave & Lasalle St,11744,397598974,-861095656
-86.108384708605229,39.759919157172128,16924,English Ave - 3400E,11745,397599116,-861083796
-86.105865107946244,39.759933057340824,16925,English Ave & Pleasant Run Pkwy N Dr,11746,397599255,-861058600
-86.101987406844117,39.760610257668098,16926,Sherman Dr & English Ave,11747,397606027,-861019823
-86.102010907020841,39.761988957884903,16927,Sherman Dr & Pleasant Run Pkwy S Dr,11748,397619814,-861020058
-86.102030907130938,39.763876458212096,16928,Sherman Dr & Pleasant Run Pkwy N Dr,11749,397638689,-861020258
-86.102101207573682,39.768372659110057,16929,Sherman Dr & Washington St,11750,397683651,-861020961
-86.116411311933462,39.771686058970985,16930,Rural St & New York St,11751,397716785,-861164062
-86.116564612319578,39.77492465955298,16931,Rural St & Michigan St,11752,397749171,-861165595
-86.116596512367977,39.775890659724276,16932,Rural St & North St,11753,397758831,-861165914
-86.116613612518634,39.777732060092035,16933,Rural St & Saint Clair Ct,11754,397777245,-861166085
-86.116628112673368,39.779551660461678,16934,Rural St & 09th St,11755,397795441,-861166230
-86.116504713449089,39.788682862148455,16935,Rural St & 16th St,11756,397886753,-861164996
-86.116536213632287,39.791079262509953,16936,Rural St & 18th St,11758,397910717,-861165311
-86.116540713935706,39.793558563009313,16937,Rural St & Massachusetts Ave,11759,397935510,-861165356
-86.116575213989066,39.79494986324486,16938,Rural St & Roosevelt Ave,11760,397949423,-861165701
-86.121481016175906,39.803254964477688,16939,Keystone Ave & 25th St,11761,398032474,-861214759
-86.121499716248735,39.805155164884951,16940,Keystone Ave & 27th St,11762,398051476,-861214946
-86.121523316464632,39.807306065275938,16941,Keystone Ave & 28th St,11763,398072985,-861215182
-86.12150101658419,39.808812165492519,16942,Keystone Ave & 29th St,11764,398088046,-861214959
-86.121518116747509,39.811165065958797,16943,Keystone Ave & 30th St,11765,398111575,-861215130
-86.121576117069324,39.814356966504725,16944,Keystone Ave & 32nd St,11766,398143494,-861215710
-86.121616917419772,39.81868236730211,16945,Keystone Ave & 34th St,11767,398186748,-861216118
-86.121660117678317,39.821446267861589,16946,Keystone Ave & 36th St,11768,398214387,-861216550
-86.121707918113373,39.825097868545591,16947,Keystone Ave & 38th St,11769,398250903,-861217028
-86.121698318184983,39.827001768887399,16948,Keystone Ave & 39th St,11770,398269942,-861216932
-86.121748418422101,39.830204069456485,16949,Keystone Ave & Millersville Rd,11772,398301965,-861217433
-86.121691218550225,39.831824869822078,16950,Keystone Ave - 4150 N,11773,398318173,-861216861
-86.121768619076121,39.837273770774253,16951,Keystone Ave & Duke St,11775,398372662,-861217635
-86.121820719327758,39.840571271377272,16952,Keystone Ave & 46th St,11776,398405637,-861218156
-86.016144787651498,39.833302375298892,16231,42nd St & Private Dr-Missionary Christian Church,10224,398332948,-860161397
-86.012153686525451,39.833301375508299,16232,42nd St & Biscayne Rd,10226,398332938,-860121486
-86.010587086102475,39.833296875534153,16233,42nd St & Post Rd,10227,398332893,-860105820
-86.008244685391617,39.833333475675587,16234,42nd St & Torino Ct,10228,398333259,-860082396
-86.005859284588354,39.833406775872881,16235,42nd St & Mount Vernon Ct,10229,398333992,-860058542
-86.003010883884755,39.833423776019906,16236,42nd St & Cordell St,10230,398334162,-860030058
-85.999911882850384,39.833487676178734,16237,42nd St & Baker Dr,10231,398334801,-859999068
-85.997558182175283,39.833524376291017,16238,42nd St & Burrwood Dr,10232,398335168,-859975531
-85.99143198041439,39.833609676548491,16239,42nd St & Mitthoefer Rd,10233,398336021,-859914269
-85.991221180217934,39.832476876351151,16240,Mitthoefer Rd & Ellis Dr,10234,398324693,-859912161
-85.991197680149895,39.830906376045228,16241,Mitthoefer Rd & Montery Rd,10235,398308988,-859911926
-85.991173079955459,39.828549375727071,16242,Mitthoefer Rd & Catalina Dr,10236,398285418,-859911680
-85.99118917986064,39.826953675428385,16243,Mitthoefer Rd & 38th St,10237,398269461,-859911841
-85.991142279642915,39.825804475192257,16244,Mitthoefer Rd & 38th St,10238,398257969,-859911372
-85.991076079449343,39.822654674647595,16245,Mitthoefer Rd & John Marshall Dr N,10239,398226471,-859910710
-85.99112357927747,39.820599574239594,16246,Mitthoefer Rd & Park Davis Dr,10240,398205920,-859911185
-85.991019678700496,39.815387373205418,16247,Mitthoefer Rd & Conveyor Dr,10241,398153798,-859910146
-86.025908689973605,39.825775673415038,16248,38th St & Franklin Rd,10242,398257681,-860259036
-86.022590088960058,39.825842673560736,16249,38th St & Harvest Ave,10243,398258351,-860225850
-86.020569288274075,39.825857573678597,16250,38th St & Alsace Dr,10244,398258500,-860205642
-86.016524487160964,39.825897573955224,16251,38th St & Dubarry Rd,10246,398258900,-860165194
-86.012592585961542,39.825913174146699,16252,38th St & Shopping Center Dr-Northeastwood,10247,398259056,-860125875
-86.009531185042192,39.82595437429147,16253,38th St & Post Rd,10248,398259468,-860095261
-86.004998083821661,39.826028874499116,16254,38th St & Wittfield St,10250,398260213,-860049930
-86.001365382735798,39.826079174695138,16255,38th St & Parliament Ln,10251,398260716,-860013603
-85.994969980835506,39.826170875081189,16256,38th St & Tudor Park Dr,10253,398261633,-859949649
-85.991041378540871,39.812652072727708,16257,Mitthoefer Rd & 30th St,10254,398126445,-859910363
-85.99103947903221,39.818097373721429,16258,Mitthoefer Rd & Ridgefield Dr,10257,398180898,-859910344
-86.025927589937353,39.826015673419093,16259,38th St & Franklin Rd - Walmart Market,10258,398260081,-860259225
-86.156757928324922,39.824640566661515,16260,Meridian St & 38th St,10259,398246330,-861567528
-86.153030227243633,39.824863366884927,16261,38th St & Delaware St,10260,398248558,-861530251
-86.150012426349747,39.824911067044781,16262,38th St & New Jersey St,10261,398249035,-861500073
-86.147766425693163,39.824941367244946,16263,38th St & Park Ave,10262,398249338,-861477613
-86.144793424826403,39.824993467393455,16264,38th St & College Ave,10263,398249859,-861447883
-86.142805924307154,39.825024367488254,16265,38th St & Guilford Ave,10264,398250168,-861428008
-86.140093923392556,39.825296667691767,16266,38th St & Watson Rd,10265,398252891,-861400888
-86.137412622610043,39.825339067783815,16267,38th St & Coliseum Ave,10266,398253315,-861374075
-86.135065721975394,39.825371167905637,16268,38th St & Woodland Ave,10267,398253636,-861350606
-86.133479721466486,39.8253914679795,16269,38th St & Fall Creek Pkwy,10268,398253839,-861334746
-86.158008028744831,39.824949866698972,16270,38th St & Meridian St,10300,398249423,-861580029
-86.167369931473871,39.824908266259392,16271,38th St & Rookwood Ave,10301,398249007,-861673648
-86.171563332607803,39.824893365965245,16272,38th St & Clarendon Rd,10302,398248858,-861715582
-86.181728535703897,39.824757365478092,16273,38th St & Michigan Rd,10303,398247498,-861817234
-86.183922936317003,39.824711065308854,16274,38th St & Private Dr,10304,398247035,-861839178
-86.198007940484899,39.824605764656432,16275,38th St & Knollton Rd,10305,398245982,-861980028
-86.236381251827154,39.825630062854366,16276,Lafayette Rd & 38th St,10306,398256225,-862363761
-86.237724652335601,39.826925263111768,16277,Lafayette Rd - 3950 N - Lafayette Sq,10307,398269177,-862377195
-86.240476353151521,39.827172662928021,16278,Georgetown Rd - 4000 N,10308,398271651,-862404712
-86.240281152847245,39.825424062636642,16279,Georgetown Rd & 38th St,10309,398254165,-862402760
-86.240857852972141,39.824070462359565,16280,38th St & Georgetown Rd,10312,398240629,-862408527
-86.244657154091158,39.824042262141397,16281,38th St & Private Dr,10313,398240347,-862446520
-86.24677815477844,39.824037562025524,16282,38th St & Gemco Ln,10314,398240300,-862467730
-86.250676155910881,39.823984561834997,16283,38th St & Private Dr,10315,398239770,-862506710
-86.253567256759652,39.823943361711024,16284,38th St - 5400 W,10316,398239358,-862535621
-86.257160257717871,39.823904861566639,16285,38th St & Moller Rd,10317,398238973,-862571551
-86.260691258830306,39.823861361361757,16286,38th St & Bennett Dr,10318,398238538,-862606861
-86.264439559913455,39.823767861148106,16287,38th St & Parkwood Ct,10320,398237603,-862644344
-86.266369960457041,39.823709561020046,16288,38th St & Lawndale Ave,10321,398237020,-862663648
-86.282415065121029,39.823435760160699,16289,38th St & Eagle Creek Pkwy,10322,398234282,-862824099
-86.283297465571962,39.82641966067564,16290,Eagle Creek Pkwy & Parkdale Pl,10324,398264121,-862832923
-86.283315765708821,39.827791460996472,16291,Eagle Creek Pkwy & Eagle Highlands Way,10325,398277839,-862833106
-86.28394056599268,39.829267161193442,16292,Eagle Creek Pkwy & Shore Terrace,10326,398292596,-862839354
-86.282787465732753,39.82987446135747,16293,Shore Terrace - 6900 W,10327,398298669,-862827823
-86.280521564904163,39.828135561098534,16294,Eagle Highlands Way & Private Dr,10328,398281280,-862805164
-86.28346296572802,39.827674360947924,16295,Eagle Creek Pkwy & Eagle Highlands Way,10329,398276668,-862834578
-86.283491665680984,39.82637366063603,16296,Eagle Creek Pkwy & Private Dr,10330,398263661,-862834865
-86.281945964999977,39.823254860185749,16297,38th St & Shore Dr,10331,398232473,-862819408
-86.269202861268539,39.82342036089149,16298,38th St & High School Rd,10332,398234128,-862691977
-86.26613486028161,39.82350036098677,16299,38th St & Lawndale Ave,10333,398234928,-862661297
-86.261994259068359,39.823612561278992,16300,38th St & Kiel Ave,10334,398236050,-862619891
-86.121835719532442,39.842184071670125,16953,Keystone Ave & Willowbrook Pkwy,11777,398421765,-861218306
-86.121866419847052,39.845181272245306,16954,Keystone Ave & 51st St,11778,398451737,-861218613
-86.121925620050348,39.848645172848542,16955,Keystone Ave - 5250 N,11780,398486376,-861219205
-86.121987920550751,39.85483837395045,16956,Keystone Ave & 56th St,11784,398548308,-861219828
-86.122039620970426,39.858563674616555,16957,Keystone Ave & 58th St,11786,398585561,-861220345
-86.122121421861479,39.869380676631984,16958,Keystone Ave & 62nd St,11790,398693731,-861221163
-86.122056322028371,39.872218377124149,16959,Keystone Ave & 64th St,11792,398722108,-861220512
-86.122033922447173,39.875780177773677,16960,Keystone Ave & 65th St,11793,398757726,-861220288
-86.122012522612636,39.878378378272835,16961,Keystone Ave & Glenbrook Dr,11794,398783708,-861220074
-86.122002222690938,39.880201278592203,16962,Keystone Ave & Butterfield Dr,11795,398801937,-861219971
-86.121984623022357,39.883071879197971,16963,Keystone Ave & 71st St,11796,398830643,-861219795
-86.121906623435393,39.888048380078068,16964,Keystone Ave & Rutherford Dr,11797,398880408,-861219015
-86.121644224157521,39.897485881873187,16965,Keystone Ave & 78th St,11798,398974783,-861216391
-86.118238523911913,39.907323583745352,16966,Keystone Ave & Woodfield Crossing Blvd,11799,399073160,-861182334
-86.109546222323999,39.918960886371167,16967,9000 N Keystone Ave,11800,399189533,-861095411
-86.121906124230875,39.89761938181492,16968,Keystone Ave & 78th St,11802,398976118,-861219010
-86.122185823480791,39.888436880189808,16969,Keystone Ave & Ruth Dr,11803,398884293,-861221807
-86.122258423197053,39.883907379329891,16970,Keystone Ave & 71st St,11804,398838998,-861222533
-86.259118658336803,39.823671661426808,16301,38th St - 5600 W,10335,398236641,-862591135
-86.255248257230306,39.823724961569717,16302,38th St & Moller Rd,10336,398237174,-862552431
-86.249896255655869,39.823791361827709,16303,38th St & Kevin Way,10337,398237838,-862498911
-86.246839954652032,39.823837862045167,16304,38th St & Gemco Ln,10338,398238303,-862468348
-86.239110652496493,39.823880362413753,16305,38th St & Georgetown Rd,10339,398238728,-862391055
-86.233043450521393,39.821978562445004,16306,Lafayette Rd & 37th St,10340,398219710,-862330383
-86.231321049887413,39.820205662102772,16307,Lafayette Rd - 3574 N,10341,398201981,-862313159
-86.22960294919487,39.818458861952166,16308,Lafayette Rd - 3500 N,10342,398184513,-862295978
-86.231148049737698,39.820214762197793,16309,Lafayette Rd - 3600 N,10349,398202072,-862311429
-86.233155550566636,39.822286162458845,16310,Lafayette Rd 3750 N,10350,398222786,-862331504
-86.220534946956619,39.823499163293583,16311,38th St & Guion Rd,10351,398234916,-862205298
-86.197942740399853,39.824372964551685,16312,38th St & Cold Spring Rd,10352,398243654,-861979376
-86.184461336478122,39.82450016526267,16313,38th St & Private Dr,10353,398244926,-861844562
-86.171430232609012,39.824693365979329,16314,38th St & Clarendon Rd,10355,398246858,-861714251
-86.169623132091715,39.824711166101913,16315,38th St & Byram Ave,10356,398247036,-861696180
-86.167794731535622,39.824719666172264,16316,38th St & Rookwood Ave,10357,398247121,-861677896
-86.165983130975988,39.8247236662068,16317,38th St & Cornelius Ave,10358,398247161,-861659780
-86.164290630535277,39.824735166328445,16318,38th St & Boulevard Pl,10359,398247276,-861642855
-86.159636029251629,39.824949366646514,16319,38th St & Kenwood Ave,10360,398249418,-861596309
-86.163129830237466,39.824933966440319,16320,38th St & Boulevard Pl,10361,398249264,-861631247
-86.268517961017935,39.823648160868551,16321,38th St & High School Rd,10362,398236406,-862685128
-86.243040153552997,39.823819562223996,16322,38th St - 4945 W,10363,398238120,-862430350
-86.160620029519279,39.824750966466439,16323,38th St & Capitol Ave,10364,398247434,-861606149
-86.158253728741983,39.824775266598152,16324,38th St & Illinois St,10365,398247677,-861582486
