OBJECTID,PARCEL_TAG,PARCEL_I,PARCEL_C,STREETADDRESS,CITY,ID,UTILITY_ST,USPS_VACANCY,TAX_DELINQUENT,SURPLUS,REPAIR_ORDER,DEMO_ORDER,IMPROVEMENT,SOURCE,SHAPEAREA,SHAPELEN
4039,1180945,7019368,7019368,9505 E 30TH ST,INDIANAPOLIS,231972,1,1,1,0,0,0,1,MO,16349.5207101457,545.417962424538
4040,1325890,5006484,5006484,2515 E TROY AVE,INDIANAPOLIS,36678,0,1,1,0,0,0,1,MO,8292.37020267863,408.450666015925
4041,1046764,1087829,1087829,58 N KEALING AVE,INDIANAPOLIS,91658,0,1,1,0,0,0,1,MO,4931.78293652332,335.556428583037
4042,1026538,1058683,1058683,2043 ROOSEVELT AVE,INDIANAPOLIS,248219,1,0,1,0,0,0,1,MO,5034.78989507964,350.054756080685
4043,1027643,1020149,1020149,1829 N RURAL ST,INDIANAPOLIS,241580,0,1,1,0,0,0,1,MO,4906.37291220016,332.666983808568
4044,1000510,1085526,1085526,3622 N COLORADO AVE,INDIANAPOLIS,311623,1,1,1,0,0,0,1,MO,8208.25950674183,399.058411598113
4045,1047281,1060595,1060595,28 N GLADSTONE AVE,INDIANAPOLIS,227285,0,1,1,0,0,0,1,MO,6800.1348188378,372.008614092185
4046,1180368,7035375,7035375,3049 PAWNEE DR,INDIANAPOLIS,223169,0,1,1,0,0,0,1,MO,7765.68969660104,368.318138628345
4294,1025280,1083338,1083338,2028 FERNWAY ST,INDIANAPOLIS,161356,1,0,1,1,0,0,0,MO,4000.33978301052,257.91883879251
4295,1007851,1039188,1039188,949 W 32ND ST,INDIANAPOLIS,48293,1,1,1,0,0,0,1,MO,5799.90195365673,370.000786101089
4296,1286612,9045944,9045944,502 HARRIS AVE,INDIANAPOLIS,121453,0,1,1,1,0,0,0,MO,159068.461004214,1772.30027961777
4297,1174596,6006235,6006235,4032 SHERLOCK DR,INDIANAPOLIS,1773,0,1,1,0,0,0,0,MO,7480.57314605108,356.017171182375
4298,1295369,9009395,9009395,5018 W NAOMI ST,INDIANAPOLIS,195561,1,0,1,1,0,0,0,MO,4848.93208623268,318.709584204673
4299,1026959,1063380,1063380,1910 N EUCLID AVE,INDIANAPOLIS,175242,0,1,1,0,1,0,1,MO,5319.81850970621,346.005099415592
4300,1052771,1053475,1053475,237 S RANDOLPH ST,INDIANAPOLIS,82233,1,1,1,0,1,0,1,MO,4439.99010695908,302.001909422849
4301,1004123,1009166,1009166,1931 E 34TH ST,INDIANAPOLIS,251931,1,0,1,0,0,0,1,MO,4742.17332825929,362.353156018192
4302,1018464,1011755,1011755,733 W 25TH ST,INDIANAPOLIS,225786,1,1,1,0,0,0,1,MO,3911.20905553636,320.747638874299
4303,1282946,9017728,9017728,2602 W WASHINGTON ST,INDIANAPOLIS,109885,1,0,1,0,0,0,1,MO,4627.02707278961,291.6385421243
4304,1003749,1082731,1082731,2004 E 34TH ST,INDIANAPOLIS,225202,1,1,1,0,0,0,1,MO,11576.1316405328,442.374109230331
4305,1008534,1001883,1001883,3116 RUCKLE ST,INDIANAPOLIS,172992,0,1,1,0,0,0,1,MO,5241.37566841043,342.042950317692
4306,1043425,1056135,1056135,415 N BRADLEY AVE,INDIANAPOLIS,27232,1,1,1,0,0,0,1,MO,5400.08995307804,350.00807411974
4307,1180357,7017173,7017173,3111 N BOLTON AVE,INDIANAPOLIS,323249,1,1,1,0,0,0,1,MO,10861.1406354569,439.655107733373
4308,1013263,1059388,1059388,642 UDELL ST,INDIANAPOLIS,46702,1,1,1,0,0,0,1,MO,5099.75529030922,334.989158676651
4309,1013419,1091004,1091004,1522 UDELL ST,INDIANAPOLIS,140303,0,1,1,0,1,0,1,MO,5108.53644761085,350.13375585905
4310,1011259,1054341,1054341,2946 N DENNY ST,INDIANAPOLIS,19072,1,0,1,1,0,0,0,MO,7136.35704781202,454.791805253673
4311,1251025,8017146,8017146,125 W 41ST ST,INDIANAPOLIS,29552,0,1,1,0,1,0,1,MO,5848.65580652247,349.940195563135
4312,1004810,1028957,1028957,1434 W 35TH ST,INDIANAPOLIS,290044,0,1,1,0,0,0,1,MO,5250.29130526495,370.021671710322
4313,1000460,1067214,1067214,3625 N DEARBORN ST,INDIANAPOLIS,36292,0,1,1,0,1,0,1,MO,10000.2113728522,500.012336792958
4314,1041325,1007992,1007992,622 N BOSART AVE,INDIANAPOLIS,151553,1,1,1,0,1,0,1,MO,5000.56146849702,330.02116329096
4315,1265415,9028343,9028343,2106 SHARON AVE,INDIANAPOLIS,257295,1,1,1,0,1,0,1,MO,7556.1907065738,385.450828677867
4316,1199151,7008429,7008429,5614 LOWELL AVE,INDIANAPOLIS,152953,0,1,1,0,0,0,1,MO,7806.38646686633,443.426642773099
4317,1292491,9011460,9011460,1238 INGOMAR ST,INDIANAPOLIS,293394,1,1,1,0,0,0,1,MO,6347.48272582386,354.015850582096
4318,1012431,1037146,1037146,1222 W 29TH ST,INDIANAPOLIS,311035,1,1,1,0,0,0,1,MO,3750.02212861383,310.001024255202
4319,1316123,1031719,1031719,3734 HILLSIDE AVE,INDIANAPOLIS,50516,1,1,1,0,0,0,1,MO,6719.81011808024,415.991884318654
4320,1270829,9023687,9023687,1441 N CONCORD ST,INDIANAPOLIS,306907,0,1,1,0,1,0,1,MO,5204.47616472668,334.017560235176
4321,1046021,1054177,1054177,250 N OAKLAND AVE,INDIANAPOLIS,92344,0,1,1,0,1,0,1,MO,2311.10281751059,203.966131513953
4322,1276062,9020125,9020125,939 N TIBBS AVE,INDIANAPOLIS,239340,1,1,1,0,0,0,1,MO,4585.64952189233,332.057496693346
4323,1179918,7031938,7031938,5332 MASSACHUSETTS AVE,INDIANAPOLIS,185742,1,0,1,0,0,0,0,MO,68162.7949938548,1248.74129865696
4324,1046017,1033397,1033397,253 N OXFORD ST,INDIANAPOLIS,195278,0,1,1,0,0,0,1,MO,3406.07681269501,248.151775948603
4325,1063415,1089539,1089539,1335 S GRANT AVE,INDIANAPOLIS,126503,1,1,1,0,0,0,1,MO,15644.0526309533,641.451261277162
4326,1041518,1051373,1051373,550 N TACOMA AVE,INDIANAPOLIS,53974,0,1,1,0,0,0,1,MO,5520.4142706233,332.039769969384
4327,1025224,1025866,1025866,2009 N HARDING ST,INDIANAPOLIS,236414,0,1,1,0,0,0,1,MO,5600.00051378684,360.003773850782
4328,1246603,8009681,8009681,4501 CRITTENDEN AVE,INDIANAPOLIS,299360,0,1,1,0,0,0,1,MO,5200.2271846923,340.012721639232
4329,1006924,1056674,1056674,3172 N GALE ST,INDIANAPOLIS,45308,1,1,1,0,0,0,1,MO,8263.4805578846,466.943362413722
4330,1011738,1012455,1012455,2927 N GALE ST,INDIANAPOLIS,272566,1,1,1,1,0,0,0,MO,6937.64739751398,445.004208469693
4331,1041659,1004798,1004798,533 N KEYSTONE AVE,INDIANAPOLIS,169427,0,1,1,1,0,0,0,MO,4920.4602981509,322.04040006365
4332,1044226,1057737,1057737,1609 W VERMONT ST,INDIANAPOLIS,245835,1,1,1,0,0,0,1,MO,4599.9924310776,310.007559080379
4333,1023298,1084956,1084956,2162 DEXTER ST,INDIANAPOLIS,221031,0,1,1,0,1,0,1,MO,4724.60069173898,339.97306900825
4334,1003735,1015500,1015500,2146 E 34TH ST,INDIANAPOLIS,342884,1,1,1,0,0,0,1,MO,7366.01128855009,359.000526580946
4335,1011735,1003317,1003317,2929 STUART ST,INDIANAPOLIS,188013,1,1,1,0,0,0,1,MO,4563.32413683327,336.503574844028
4336,1011238,1046459,1046459,2950 N COLORADO AVE,INDIANAPOLIS,28756,1,1,1,0,0,0,1,MO,6390.46177191915,399.522483206381
4337,1035591,1008488,1008488,1034 SHANNON AVE,INDIANAPOLIS,108248,1,1,1,0,0,0,1,MO,4708.06298680735,301.990001911568
4338,1017136,1040665,1040665,3409 E 26TH ST,INDIANAPOLIS,249881,0,1,1,1,0,0,0,MO,6187.65407657104,405.024951636315
4339,1058761,1025796,1025796,1039 ELM ST,INDIANAPOLIS,145092,0,1,1,0,0,0,1,MO,2000.18411662462,240.013090339436
4340,1313323,4014487,4014487,3821 MONICA CT,INDIANAPOLIS,333048,1,1,1,0,1,0,1,MO,7239.43531914698,356.316449692348
4341,1124870,4016181,4016181,4135 BAKER DR,INDIANAPOLIS,4860,0,1,1,0,0,0,1,MO,9495.91778148618,393.012857518642
4342,1011531,1057033,1057033,2925 N TACOMA AVE,INDIANAPOLIS,72736,0,1,1,0,0,0,1,MO,5395.84632712855,349.803815754316
4343,1015738,1031977,1031977,1423 W 27TH ST,INDIANAPOLIS,2494,0,1,1,0,1,0,1,MO,5599.7172991002,359.984012618452
4344,1211344,8037008,8037008,8827 ELRICO DR,INDIANAPOLIS,1093,0,1,1,0,0,0,1,MO,34567.6863709914,843.041375761681
4345,1277305,9023734,9023734,721 N TREMONT ST,INDIANAPOLIS,100058,0,1,1,1,0,0,0,MO,6119.92206108106,386.001533270548
4346,1007956,1089064,1089064,3132 STATION ST,INDIANAPOLIS,113243,0,1,1,1,0,0,0,MO,7599.80564901361,460.012826208976
4347,1267748,9014534,9014534,1744 N BERWICK AVE,INDIANAPOLIS,218525,1,1,1,1,1,0,1,MO,12170.9029489946,468.279373579851
4348,1016700,1002999,1002999,801 ROACHE ST,INDIANAPOLIS,49247,0,1,1,0,0,0,1,MO,9215.62478175769,398.210385441389
4349,1153406,5027761,5027761,8362 PASO DEL NORTE CT,INDIANAPOLIS,30243,1,0,1,0,0,0,0,MO,597.040600832412,100.481073481842
4350,1024763,1047541,1047541,2029 GENT AVE,INDIANAPOLIS,118734,0,1,1,1,0,0,0,MO,5199.79073908168,339.991899846687
4351,1198513,7004566,7004566,149 N POST RD,INDIANAPOLIS,75472,1,0,1,0,0,0,0,MO,8581.14633046172,375.27445553243
4352,1008555,1075009,1075009,3121 GUILFORD AVE,INDIANAPOLIS,60584,1,1,1,0,0,0,1,MO,6565.18053355219,410.433882037424
4353,1034740,1052404,1052404,1124 N GALE ST,INDIANAPOLIS,264538,1,1,1,0,1,0,1,MO,4799.99130517636,320.00004354194
4354,1234345,8003952,8003952,5802 WOODSIDE DR,INDIANAPOLIS,128538,1,1,1,0,0,0,1,MO,7050.06499990816,394.004500795797
4355,1024976,1059335,1059335,2030 HOVEY ST,INDIANAPOLIS,271554,1,0,1,1,0,0,0,MO,4340.98830116972,318.065442506045
4356,1028827,1081099,1081099,1701 GENT AVE,INDIANAPOLIS,87860,0,1,1,0,0,0,1,MO,34018.1963190562,757.268356949228
4357,1294899,9004848,9004848,4845 W MINNESOTA ST,INDIANAPOLIS,138875,1,0,1,1,0,0,0,MO,5095.17033485837,334.934153337509
4358,1005197,1074846,1074846,1053 W 35TH ST,INDIANAPOLIS,294052,0,1,1,0,0,0,1,MO,5250.32073646316,370.022734293749
4359,1005470,1015810,1015810,614 E 33RD ST,INDIANAPOLIS,85066,0,1,1,0,1,0,1,MO,2000.44269014658,180.029462606839
4360,1313536,4015084,4015084,3815 MARSEILLE RD,INDIANAPOLIS,86093,0,1,1,0,0,0,1,MO,6824.99163504934,339.996254469204
4361,1066677,1062254,1062254,1612 MINOCQUA ST,INDIANAPOLIS,133951,0,1,1,0,0,0,1,MO,4952.57461425956,353.00455443836
4362,1053095,1031534,1031534,1539 BATES ST,INDIANAPOLIS,265145,0,1,1,0,0,0,1,MO,4007.19252450673,343.456237246302
4363,1068738,1077177,1077177,1321 LAWTON AVE,INDIANAPOLIS,17557,0,1,1,0,0,0,1,MO,3495.3080751353,293.021023452784
4364,1190923,7018822,7018822,6819 E PLEASANT RUN PKWY SDR,INDIANAPOLIS,294714,0,1,1,0,0,0,1,MO,13380.5187000108,479.324926387329
4365,1019342,1055021,1055021,877 EDGEMONT AVE,INDIANAPOLIS,151045,1,0,1,0,1,0,1,MO,3899.98670991947,320.000191764846
4366,1313658,6006674,6006674,4270 W 38TH ST,INDIANAPOLIS,237883,0,1,1,0,0,0,0,MO,29251.6161756067,1131.69400001359
4367,1298286,9010975,9010975,2708 S MORELAND AVE,INDIANAPOLIS,133150,0,1,1,0,0,0,1,MO,5604.85152515616,360.317674325376
4368,1005500,1033389,1033389,310 E 33RD ST,INDIANAPOLIS,138641,0,1,1,0,0,0,1,MO,2917.39124778526,216.703960441322
4369,1058715,1072847,1072847,2230 PLEASANT ST,INDIANAPOLIS,101281,1,1,1,0,1,0,1,MO,4065.14179206465,322.480920057823
4370,1275833,9021636,9021636,944 N LIVINGSTON AVE,INDIANAPOLIS,271414,1,1,1,0,0,0,1,MO,4551.58334028136,330.091791548152
4371,1196744,7006449,7006449,430 N GIBSON AVE,INDIANAPOLIS,96945,1,0,1,0,0,0,1,MO,10028.613033587,499.958090101489
4372,1012544,1003745,1003745,224 W 29TH ST,INDIANAPOLIS,182185,0,1,1,0,0,0,1,MO,3599.9801542483,250.000278547023
4373,1042189,1051683,1051683,524 N TACOMA AVE,INDIANAPOLIS,202290,1,1,1,0,0,0,1,MO,5519.8792844301,332.030800358291
4374,1000563,1034549,1034549,3616 N LASALLE ST,INDIANAPOLIS,99070,1,0,1,0,1,0,1,MO,12749.9180029991,610.00197786224
4375,1203175,7022878,7022878,401 S KENMORE RD,INDIANAPOLIS,337463,0,1,1,0,1,0,1,MO,7825.52273303027,380.645772254816
4376,1320409,1035242,1035242,729 N BELMONT AVE,INDIANAPOLIS,218114,1,1,1,0,1,0,1,MO,4199.98822288681,310.000980401966
4377,1008747,1062002,1062002,3056 N EUCLID AVE,INDIANAPOLIS,142199,1,0,1,1,0,0,0,MO,5226.28625345945,346.01312952583
4378,1019400,1014578,1014578,1315 EDGEMONT AVE,INDIANAPOLIS,270477,1,1,1,0,0,0,1,MO,5200.11549075974,340.003660184211
4379,1018073,1068993,1068993,2511 BOULEVARD PL,INDIANAPOLIS,66889,0,1,1,0,1,0,1,MO,7179.64661494256,439.693873425526
4380,1018794,1015462,1015462,958 EDGEMONT AVE,INDIANAPOLIS,64601,0,1,1,0,1,0,1,MO,3899.91070842088,320.001191806773
4381,1292618,9008560,9008560,1219 S TIBBS AVE,INDIANAPOLIS,10057,0,1,1,0,0,0,1,MO,5234.29841166467,341.827593871055
4382,1003023,1082227,1082227,3438 CAROLINE AVE,INDIANAPOLIS,131350,0,1,1,0,0,0,1,MO,5825.25308397991,363.233904656475
4383,1015152,1079690,1079690,934 W 27TH ST,INDIANAPOLIS,323619,0,1,1,0,0,0,1,MO,4406.48412569253,321.799428612109
4384,1274401,9022012,9022012,1045 N BELLEVIEW PL,INDIANAPOLIS,240519,1,1,1,0,0,0,1,MO,3849.84733418018,272.491369715418
4385,1035098,1038329,1038329,1105 N DEARBORN ST,INDIANAPOLIS,5806,0,1,1,1,0,0,0,MO,6053.32571274309,382.721068216591
4386,1200515,7012016,7012016,6101 E WASHINGTON ST,INDIANAPOLIS,225244,1,0,1,0,0,0,1,MO,9244.24623205766,394.234159675409
4387,1246102,8023450,8023450,4535 EVANSTON AVE,INDIANAPOLIS,159557,0,1,1,0,1,0,1,MO,5200.42083421499,340.022586998189
4388,1017591,1023724,1023724,763 W 26TH ST,INDIANAPOLIS,329072,0,1,1,0,0,0,1,MO,3777.00282868667,311.800278653023
4389,1031725,1062802,1062802,1407 N OLNEY ST,INDIANAPOLIS,331132,1,1,1,0,0,0,1,MO,4799.28069515592,319.979551361417
4390,1271972,9016546,9016546,1317 SHARON AVE,INDIANAPOLIS,74111,0,1,1,1,0,0,0,MO,7204.75723557986,360.16622085752
4391,1047024,1008955,1008955,218 N OAKLAND AVE,INDIANAPOLIS,107771,1,1,1,0,1,0,1,MO,6801.703672744,420.065627713499
4392,1204544,7016604,7016604,5920 SHIMER AVE,INDIANAPOLIS,210716,0,1,1,0,1,0,1,MO,5929.30150920533,383.583716622247
4393,1284827,9017703,9017703,220 S WARMAN AVE,INDIANAPOLIS,212329,0,1,1,0,0,0,1,MO,4057.79842590425,302.020324780092
4394,1018474,1040390,1040390,485 W 25TH ST,INDIANAPOLIS,237630,0,1,1,1,1,0,1,MO,4559.66594096571,273.991192420274
4395,1003308,1027822,1027822,3424 N SHERMAN DR,INDIANAPOLIS,116309,0,1,1,0,0,0,1,MO,8277.41963272052,471.001494517096
4396,1013807,1068391,1068391,1037 UDELL ST,INDIANAPOLIS,246904,1,1,1,0,1,0,1,MO,3777.13507493235,311.812381072875
4397,1251437,8020074,8020074,4014 CARROLLTON AVE,INDIANAPOLIS,159903,1,0,1,0,0,0,1,MO,8567.42637495439,427.108556870442
4398,1180129,7017142,7017142,3132 CAMPBELL AVE,INDIANAPOLIS,119369,0,1,1,0,0,0,1,MO,10825.3873286498,439.040136808353
4399,1029859,1011179,1011179,1618 N RURAL ST,INDIANAPOLIS,3681,1,1,1,0,0,0,1,MO,4800.77898927641,364.045317525782
4400,1280120,9019558,9019558,407 N WARMAN AVE,INDIANAPOLIS,260898,1,0,1,0,0,0,0,MO,3603.99712311892,260.276320591751
4401,1282458,9022110,9022110,59 N ADDISON ST,INDIANAPOLIS,33301,1,1,1,0,0,0,1,MO,5205.40799673548,349.969540901413
4402,1317353,1035431,1035431,532 E 37TH ST,INDIANAPOLIS,239740,0,1,1,0,0,0,1,MO,6734.9114901585,375.541386587241
4403,1045014,1065163,1065163,322 N FOREST AVE,INDIANAPOLIS,102578,1,1,1,0,1,0,1,MO,3499.81917103181,269.99657978879
4404,1271390,9020119,9020119,1420 N WARMAN AVE,INDIANAPOLIS,190211,1,1,1,0,0,0,1,MO,4799.97435513519,320.005933730982
4405,1312217,4015118,4015118,3867 RICHELIEU RD,INDIANAPOLIS,91103,1,1,1,0,0,0,1,MO,7285.9084375035,352.752237170806
4406,1225945,8033136,8033136,1919 E 66TH ST,INDIANAPOLIS,38262,0,1,1,0,0,0,1,MO,7187.78406274159,385.142985751539
4407,1200863,7011959,7011959,24 JOHNSON AVE,INDIANAPOLIS,36726,1,1,1,0,0,0,1,MO,3426.7137360874,302.164343393848
4408,1040870,1015563,1015563,610 N OXFORD ST,INDIANAPOLIS,293585,0,1,1,0,0,0,1,MO,5543.16458530801,360.059913900906
4409,1012008,1074609,1074609,2921 BOULEVARD PL,INDIANAPOLIS,125879,0,1,1,0,0,0,1,MO,10799.9804366253,480.003112061773
4410,1038530,1014038,1014038,845 N RURAL ST,INDIANAPOLIS,190776,1,1,1,0,1,0,1,MO,5592.78119683341,359.659728023026
4411,1027429,1074604,1074604,1910 VALLEY AVE,INDIANAPOLIS,290125,1,0,1,0,0,0,0,MO,4680.50043448927,368.555633357465
4412,1176774,7026283,7026283,9136 E 36TH ST,INDIANAPOLIS,46640,1,1,1,0,0,0,1,MO,7056.53935906597,350.727803933143
4413,1035972,1043215,1043215,4432 E 10TH ST,INDIANAPOLIS,98178,1,1,1,0,0,0,1,MO,5135.98886593271,325.600011075125
4414,1068768,1007304,1007304,1825 OLIVE ST,INDIANAPOLIS,66898,0,1,1,0,0,0,1,MO,3708.89191636703,287.623338228499
4415,1056356,1062745,1062745,1140 FLETCHER AVE,INDIANAPOLIS,59775,0,1,1,0,0,0,1,MO,3750.56710164038,310.039645180202
4416,1041626,1079850,1079850,604 N BRADLEY AVE,INDIANAPOLIS,156308,1,1,1,0,0,0,1,MO,4940.92460578402,336.030678966333
4417,1275715,9021194,9021194,952 ARNOLDA AVE,INDIANAPOLIS,57295,0,1,1,0,1,0,1,MO,3904.80798550428,288.942446703345
4418,1250675,8011504,8011504,4132 N COLLEGE AVE,INDIANAPOLIS,270001,0,1,1,0,0,0,1,MO,5290.99226497442,328.506153993857
4419,1222594,8024163,8024163,1508 E 72ND ST,INDIANAPOLIS,140959,1,1,1,0,0,0,1,MO,7874.53002979902,415.007092690474
4420,1178463,7015969,7015969,6430 E 34TH ST,INDIANAPOLIS,66787,1,0,1,0,0,0,1,MO,38498.5858577855,848.490232648101
4421,1026183,1044113,1044113,1944 N OLNEY ST,INDIANAPOLIS,149308,1,1,1,0,0,0,1,MO,5400.1317985631,350.010500090568
4422,1039691,1048986,1048986,807 EASTERN AVE,INDIANAPOLIS,214595,0,1,1,0,0,0,1,MO,3400.19953498217,250.012373113528
4423,1356936,5041946,5041946,3024 PERCHERON LN,INDIANAPOLIS,80993,1,0,1,0,0,0,1,MO,1343.68463720241,147.981192687283
