X,Y,OBJECTID,INTERSECTION_TAG,TYPE1,TYPE2,TYPE3,STREET1,STREET2,STREET3,STREET4,STREET5,STREET6,STREET7,STREET8
-86.220209007041817,39.828651541287776,32468,79968,STREET/STREET,BUILT/BUILT,GRADE,MELBOURNE CIR,,,,,,,
-86.128768446571499,39.65617157991484,32469,85356,STREET/STREET,BUILT/BUILT,GRADE,PORTAGE TERRACE,,,,,,,
-86.008876819375132,39.802059175113087,32470,69513,STREET/STREET,BUILT/BUILT,GRADE,I-70 091 RAMP C,,,,,,,
-86.058586099308684,39.89544356938859,32471,56491,STREET/STREET,BUILT/BUILT,GRADE,IVYDALE DR,,,,,,,
-86.140100612853516,39.919019190152035,32472,51919,STREET/STREET,BUILT/BUILT,GRADE,PINEWOOD CT,,,,,,,
-86.082442066114638,39.814851119793978,32473,58355,STREET/STREET,BUILT/BUILT,GRADE,32ND ST,,,,,,,
-86.206221116912118,39.926316415950389,32474,52620,STREET/STREET,BUILT/BUILT,GRADE,CHASEWAY CT,,,,,,,
-86.127874656659131,39.855988058406218,32475,81779,STREET/STREET,BUILT/BUILT,GRADE,CRITTENDEN AVE,,,,,,,
-85.984415672948259,39.803227039974942,32476,69364,STREET/STREET,BUILT/BUILT,GRADE,TRENT CT,,,,,,,
-85.973022178524857,39.802068467778099,32477,90370,STREET/STREET,BUILT/BUILT,GRADE,CAPE CORAL LN,,,,,,,
-86.257903763135815,39.831137176951614,32478,79507,STREET/STREET,BUILT/BUILT,GRADE,42ND ST,,,,,,,
-86.114463156297546,39.706879552833925,32479,87685,STREET/STREET,BUILT/BUILT,GRADE,EL LAGO BLVD,,,,,,,
-86.137586877484921,39.844797844937929,32480,92444,STREET/STREET,BUILT/BUILT,GRADE,LEMANS DR,,,,,,,
-86.13710471591034,39.844141896668127,32481,92450,STREET/STREET,BUILT/BUILT,GRADE,LEMANS CT,,,,,,,
-86.098160819123123,39.848859457988858,32482,81771,STREET/STREET,BUILT/BUILT,GRADE,FALLWOOD DR,,,,,,,
-86.099839143434977,39.912185852856076,32483,54948,STREET/STREET,BUILT/BUILT,GRADE,LAKE CLEARWATER LN,,,,,,,
-86.170951016071257,39.888369894265708,32484,52535,STREET/STREET,BUILT/BUILT,GRADE,MERIDIAN HILLS CT,,,,,,,
-86.259278559108338,39.784887812805636,32485,78569,STREET/STREET,BUILT/BUILT,GRADE,PORTSMOUTH AVE,,,,,,,
-86.278959594996394,39.848625623200725,32486,50602,STREET/STREET,BUILT/BUILT,GRADE,LONGWOODS DR,,,,,,,
-86.066376847972222,39.681703498905819,32488,85988,STREET/STREET,BUILT/BUILT,GRADE,QUAIL RUN DR,,,,,,,
-86.310236681121012,39.776585121457174,32489,82351,STREET/STREET,BUILT/BUILT,GRADE,STATON PL WDR,,,,,,,
-86.250448984113163,39.855968896590213,32490,51641,STREET/STREET,BUILT/BUILT,GRADE,PIN OAK DR,,,,,,,
-86.285341952769002,39.685186599001874,32491,90402,STREET/STREET,BUILT/BUILT,GRADE,ROSSDALE PL,,,,,,,
-86.147460338018519,39.636313750104108,32492,92707,STREET/STREET,BUILT/BUILT,GRADE,HUNTERS CREEK DR,,,,,,,
-86.097728544563907,39.702370677578195,32493,87822,STREET/STREET,BUILT/BUILT,GRADE,KLINTILLOCH CT,,,,,,,
-86.077581417292535,39.917192650262223,32494,54332,STREET/STREET,BUILT/BUILT,GRADE,RIVER BEND CT,,,,,,,
-86.244526005565163,39.861301660367346,32495,50498,STREET/STREET,BUILT/BUILT,GRADE,OAKBROOK DR,,,,,,,
-86.202258823688496,39.882654930731078,32496,52601,STREET/STREET,BUILT/BUILT,GRADE,PORTLAND SQUARE,,,,,,,
-86.094417471082309,39.917431037876661,32497,55009,STREET/STREET,BUILT/BUILT,GRADE,CRYSTAL LAKE DR,,,,,,,
-86.090530092836318,39.904136182872364,32498,54190,STREET/STREET,BUILT/BUILT,GRADE,STATESMEN DR,,,,,,,
-86.291954496501575,39.770584347083961,32499,77923,STREET/STREET,BUILT/BUILT,GRADE,WELCOME WAY BLVD E,,,,,,,
-86.10804426154678,39.893282578900191,32500,54824,STREET/STREET,BUILT/BUILT,GRADE,HARBOUR ISLE,,,,,,,
-86.242979460171398,39.872827501808352,32501,53674,STREET/STREET,BUILT/BUILT,GRADE,EXCALIBUR CT,,,,,,,
-86.126876426304904,39.656234868131882,32502,84744,STREET/STREET,BUILT/BUILT,GRADE,PORTAGE TERRACE,,,,,,,
-86.204053151614687,39.92542135675086,32503,52619,STREET/STREET,BUILT/BUILT,GRADE,MAPLE WAY,,,,,,,
-86.128349807463692,39.794709095477486,32504,92081,STREET/ALLEY,BUILT/BUILT,GRADE,BLOYD AVE,ALLEY 1800 E,,,,,,
-86.031323760212373,39.90587577205941,32505,55653,STREET/STREET,BUILT/BUILT,GRADE,CASTLE RIDGE LN,CASTLE RIDGE CT,,,,,,
-86.236174463609032,39.810886685030809,32506,79767,STREET/STREET,BUILT/BUILT,GRADE,BRITTANY RD,NORMANDY RD,,,,,,
-86.153115138442629,39.665918260280229,32507,84535,STREET/STREET,BUILT/BUILT,GRADE,BRILL RD,VENOY DR,,,,,,
-86.022786025796435,39.832484392504931,32508,58077,STREET/STREET,BUILT/BUILT,GRADE,ARBORCREST DR,41ST PL,,,,,,
-86.196761201295828,39.752964481424478,32509,75780,STREET/STREET,BUILT/BUILT,GRADE,BELMONT AVE,WILKINS ST,,,,,,
-86.0926210876911,39.815472555673679,32510,71840,STREET/STREET,BUILT/BUILT,GRADE,DREXEL AVE,33RD ST,,,,,,
-86.271395211874918,39.704114840686209,32511,83075,STREET/STREET,BUILT/BUILT,GRADE,CROMER RD,GRAYLING DR,,,,,,
-86.022850303201039,39.798030318471895,32512,70371,STREET/STREET,BUILT/BUILT,GRADE,BRAEBURN TERRACE,BRAEBURN PKWY,,,,,,
-86.062951391303471,39.833761093468638,32513,58843,STREET/STREET,BUILT/BUILT,GRADE,CATHERWOOD AVE,43RD PL,,,,,,
-86.01248357448506,39.821773990579054,32514,57718,STREET/STREET,BUILT/BUILT,GRADE,DUBARRY RD,DUBARRY CT,,,,,,
-86.117850986061626,39.780848137920003,32515,72500,ALLEY/ALLEY,BUILT/BUILT,GRADE,ALLEY 2650 E,ALLEY 975 N,,,,,,
-86.139688867904695,39.820671134385236,32516,80424,STREET/STREET,BUILT/BUILT,GRADE,BIRCHWOOD AVE,35TH ST,,,,,,
-86.064913039986195,39.692751656317,32517,85608,STREET/STREET,BUILT/BUILT,GRADE,BROUSE DR,BROUSE CT,,,,,,
-86.255652449310318,39.668081764496797,32518,83025,STREET/STREET,BUILT/BUILT,GRADE,ANTERO LN,ANTERO CT,,,,,,
-86.24391652480017,39.759160996250067,32519,77894,STREET/STREET,BUILT/BUILT,GRADE,AUBURN ST,HENRY ST,,,,,,
-86.282956571554195,39.777491458474309,32520,78856,STREET/STREET,BUILT/BUILT,GRADE,CHAPEL HILL EDR,BEAUMONT CT,,,,,,
-86.234182912145954,39.710675753763567,32521,89539,STREET/STREET,BUILT/BUILT,GRADE,BRADFORD DR,ALDEN AVE,,,,,,
-86.224059782015516,39.851662647111986,32522,51703,STREET/STREET,BUILT/BUILT,GRADE,ARABIAN RUN,TURFWAY CIR,,,,,,
-86.047526275335358,39.782276050629271,32523,70756,STREET/STREET,BUILT/BUILT,GRADE,CHARLESTON WDR,CHARLESTON EDR,,,,,,
-86.067924908823073,39.89160302266955,32524,55029,STREET/STREET,BUILT/BUILT,GRADE,CAPE COD CIR,CAPE COD CT,,,,,,
-86.028009196279214,39.655830033870075,32525,86429,STREET/STREET,BUILT/BUILT,GRADE,ASHTREE DR,OAK GROVE DR,,,,,,
-86.168243250606594,39.72717055175783,32526,88944,STREET/STREET,BUILT/BUILT,GRADE,BLUFF RD,GIMBER ST,,,,,,
-86.171706936833544,39.640593105554601,32527,83591,STREET/STREET,BUILT/BUILT,GRADE,BISHOPS LN,WATTERSON CT,,,,,,
-86.118557160646915,39.803928255311597,32528,71037,STREET/ALLEY,BUILT/BUILT,GRADE,UNNAMED,ALLEY 2650 E,,,,,,
-86.188312325293253,39.770189342529541,32529,75474,STREET/ALLEY,BUILT/BUILT,GRADE,ASTOR ST,ALLEY 1525 W,,,,,,
-86.210655443415348,39.775509304523922,32530,75292,STREET/STREET,BUILT/BUILT,GRADE,CONCORD ST,NORTH ST,,,,,,
-86.090248964554206,39.824736637214677,32531,81839,STREET/STREET,BUILT/BUILT,GRADE,ARTHINGTON BLVD,FOREST CT,,,,,,
-86.178399647503895,39.672104891048619,32532,84432,STREET/STREET,BUILT/BUILT,GRADE,BLUFF RD,BLUFF CREST DR,,,,,,
-86.023580762080911,39.853568532192021,32533,57630,STREET/STREET,BUILT/BUILT,GRADE,AMES ST,DRUM RD,,,,,,
-86.003026667050136,39.833614370569208,32534,57440,STREET/STREET,BUILT/BUILT,GRADE,CORDELL ST,42ND ST,,,,,,
-86.010537811037537,39.797530813098312,32535,69208,STREET/STREET,BUILT/BUILT,GRADE,BOEHNING ST,BOEHNING WAY,,,,,,
-86.320396707818887,39.815095426644149,32536,82543,STREET/STREET,BUILT/BUILT,GRADE,CRAWFORDSVILLE RD,01ST AVE,,,,,,
-86.089703121391793,39.699349404580097,32537,87306,STREET/STREET,BUILT/BUILT,GRADE,BILOXI LN,YAZOO DR,,,,,,
-86.217299379916525,39.919789688407391,32538,52473,STREET/STREET,BUILT/BUILT,GRADE,CLEMSON ST,BABSON CT,,,,,,
-86.115748010141857,39.791758377667009,32539,93025,ALLEY/ALLEY,BUILT/BUILT,GRADE,ALLEY 1850 N,ALLEY 2850 E,,,,,,
-86.145872405405399,39.761619986563225,32540,93199,STREET/ALLEY,BUILT/BUILT,GRADE,COLLEGE AVE,ALLEY 375 S,,,,,,
-86.195369156992726,39.776794357057696,32541,93303,STREET/ALLEY,BUILT/BUILT,GRADE,UNNAMED,ALLEY 1975 W,,,,,,
-86.145636668870139,39.767626334043655,32543,73125,STREET/STREET,BUILT/BUILT,GRADE,COLLEGE AVE,COURT ST,,,,,,
-86.064571145574945,39.804534131118302,32544,70876,STREET/STREET,BUILT/BUILT,GRADE,ARLINGTON AVE,SEXTON AVE,,,,,,
-86.156275398942086,39.68332541281152,32545,84652,STREET/STREET,BUILT/BUILT,GRADE,ANTOINETTE PL,CHALAN CT,,,,,,
-86.238286019391666,39.900705146699096,32546,53593,STREET/STREET,BUILT/BUILT,GRADE,CLAYBURN DR,CREED CT,,,,,,
-86.289060441545956,39.687319517990375,32547,83507,STREET/STREET,BUILT/BUILT,GRADE,DECATUR BLVD,MENDENHALL RD,,,,,,
-86.184024629149093,39.919498518431865,32548,53919,STREET/STREET,BUILT/BUILT,GRADE,DITCH RD,91ST ST,,,,,,
-86.177094418031658,39.750919637300079,32549,92500,STREET/ALLEY,BUILT/BUILT,GRADE,BRIDGE ST,ALLEY 1225 S,,,,,,
-86.121352369826951,39.796415294390968,32550,71924,STREET/STREET,BUILT/BUILT,GRADE,BLOYD AVE,ALLEY 2400 E,,,,,,
-86.201777923603743,39.670918579797593,32551,84198,STREET/STREET,BUILT/BUILT,GRADE,BANTA RD,BLACK ANTLER DR,,,,,,
-86.198197405295716,39.898428869265231,32553,53192,STREET/STREET,BUILT/BUILT,GRADE,COVEY LN,BLUE JAY CT,,,,,,
-85.951591444149031,39.716724608427498,32554,86720,STREET/STREET,BUILT/BUILT,GRADE,CARROLL RD,VANDERGRIFF RD,,,,,,
-86.082137266946546,39.836784708178982,32555,58875,STREET/STREET,BUILT/BUILT,GRADE,ASHBOURNE LN,WYCOMBE LN,,,,,,
-86.192365363319809,39.800573588619443,32556,75502,STREET/STREET,BUILT/BUILT,GRADE,BURDSAL PKWY,UNNAMED,,,,,,
-86.111279194011658,39.794580947528871,32557,71834,ALLEY/ALLEY,BUILT/BUILT,GRADE,ALLEY 3250 E,ALLEY 2025 N,,,,,,
-86.141286496385774,39.76087617457236,32559,73792,ALLEY/ALLEY,BUILT/BUILT,GRADE,DREIER PL,ALLEY 425 S,,,,,,
-86.115777191320944,39.65991285278578,32560,85186,STREET/STREET,BUILT/BUILT,GRADE,ANNISTON DR,PINE ST,,,,,,
-85.947074606095981,39.907036275780811,32561,55239,STREET/STREET,BUILT/BUILT,GRADE,ADMIRALS LANDING PL,MISTY WAY,,,,,,
-86.141384958471392,39.75944687774053,32563,73526,STREET/STREET,BUILT/BUILT,GRADE,ALLEY 575 S,CALVARY ST,ALLEY 600 S,,,,,
-86.234261634608302,39.773899182404932,32564,78274,STREET/STREET,BUILT/BUILT,GRADE,MICHIGAN ST,GRANDE AVE,COSSELL RD,ARTHUR AVE,,,,
-86.244119746557161,39.780061493553212,32565,78462,STREET/STREET,BUILT/BUILT,GRADE,AUBURN ST,10TH ST,WINTON AVE,COSSELL RD,,,,
-86.187429261194026,39.754564125735357,32566,75751,STREET/STREET,BUILT/BUILT,GRADE,RAY ST,HARDING ST,I-70 078 RAMP A,I-70 078 RAMP E,,,,
-86.047702747919686,39.859999342118613,32567,58454,STREET/STREET,BUILT/BUILT,GRADE,I-465 040 RAMP N,I-465 040 RAMP A,I-465 040 RAMP U,,,,,
-86.153107436238301,39.805969713540208,32568,77058,STREET/STREET,BUILT/BUILT,GRADE,FALL CREEK PKWY NDR,TALBOTT ST,WASHINGTON BLVD,DELAWARE ST,,,,
-86.098315313145179,39.894477961070621,32569,54966,STREET/STREET,BUILT/BUILT,GRADE,DEAN RD,WYANDOT TRAIL,,,,,,
-86.126032763691924,39.774357135772277,32570,73813,STREET/STREET,BUILT/BUILT,GRADE,TECUMSEH ST,MICHIGAN ST,ALLEY 2075 E,ALLEY 2025 E,,,,
-86.045531742698685,39.800405718115684,32571,70284,STREET/STREET,BUILT/BUILT,GRADE,I-70 089 RAMP H,SHADELAND AVE,I-70 089 RAMP D,WESTERN SELECT DR,,,,
-86.149261395367901,39.761217671481432,32572,73596,STREET/STREET,BUILT/BUILT,GRADE,SOUTH ST,VIRGINIA AVE,EAST ST,FLETCHER AVE,,,,
-86.265149360319739,39.798795421225662,32573,78822,STREET/STREET,BUILT/BUILT,GRADE,OLD US 136,PARKWOOD DR,CRAWFORDSVILLE RD,CUNNINGHAM RD,,,,
-86.142124739692335,39.773761442885515,32574,73835,STREET/STREET,BUILT/BUILT,GRADE,I-70 083 RAMP V,MICHIGAN ST,PINE ST,I-70 083 RAMP U,,,,
-86.194871762349564,39.780754841377728,32575,75473,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,LYNN ST,ALLEY 1950 W,,,,,
-86.200903074769982,39.788004078944724,32576,75696,STREET/STREET,BUILT/BUILT,GRADE,16TH ST,TREMONT ST,,,,,,
-86.0228347637468,39.784147669984414,32577,70438,STREET/STREET,BUILT/BUILT,GRADE,12TH ST,CECIL AVE,,,,,,
-86.186240073242246,39.898433102790726,32578,53508,STREET/STREET,BUILT/BUILT,GRADE,DELBROOK CT,DELBROOK DR,,,,,,
-86.270872414437562,39.813908373989555,32579,79823,STREET/STREET,BUILT/BUILT,GRADE,BLUEBELL CT,BLUEBELL LN,,,,,,
-85.936170754049371,39.926657997814473,32580,56433,STREET/STREET,BUILT/BUILT,GRADE,UNKNOWN,CARROLL RD,,,,,,
-86.048036172091344,39.923724757597206,32581,91403,STREET/STREET,BUILT/BUILT,GRADE,TANHURST DR,VISTAMERE WAY,,,,,,
-85.945845571572107,39.904274173716104,32582,91390,STREET/STREET,BUILT/BUILT,GRADE,LAWRENCE WOODS BLVD,ZACHARY PL,,,,,,
-86.16635269847032,39.692980279048882,32583,83783,STREET/STREET,BUILT/BUILT,GRADE,BREHOB RD,THOMPSON RD,,,,,,
-86.247661214657214,39.695955758793609,32584,82928,STREET/STREET,BUILT/BUILT,GRADE,RED HORIZON BLVD,,,,,,,
-86.231632970461789,39.724294441853843,32585,90940,STREET/ALLEY,BUILT/BUILT,GRADE,FARNSWORTH ST,ALLEY 4075 W,,,,,,
-86.111357444563197,39.737927917672849,32586,87635,STREET/STREET,BUILT/BUILT,GRADE,PERKINS AVE,RAYMOND ST,,,,,,
-86.119803921199548,39.742518547547682,32587,92337,STREET/ALLEY,BUILT/BUILT,GRADE,CALVIN ST,ALLEY 1850 S,,,,,,
-86.118558938785824,39.738940841879533,32588,92349,STREET/STREET,BUILT/BUILT,GRADE,UNNAMED,,,,,,,
-86.12338366181487,39.737771980417776,32589,87874,STREET/STREET,BUILT/BUILT,GRADE,ST PAUL ST,RAYMOND ST,,,,,,
-86.03767459813875,39.825738230289254,32590,57678,STREET/STREET,BUILT/BUILT,GRADE,38TH ST,SADLIER DR,,,,,,
-86.064635679031838,39.809124265323689,32591,70543,STREET/STREET,BUILT/BUILT,GRADE,28TH ST,ARLINGTON AVE,,,,,,
-86.141138717500098,39.839682654850861,32592,81346,STREET/STREET,BUILT/BUILT,GRADE,WINTHROP AVE,46TH ST,,,,,,
-85.979885904025892,39.886162501748494,32593,56781,STREET/STREET,BUILT/BUILT,GRADE,NILE RIDGE CT,ELM RIDGE DR,,,,,,
-86.266506547347333,39.676520766342477,32594,83529,STREET/STREET,BUILT/BUILT,GRADE,COPELAND LAKES PL,MAPLE BRANCH PL,,,,,,
-86.055272291327483,39.661045173241661,32595,85307,STREET/STREET,BUILT/BUILT,GRADE,LORENE CT,SOUTHERN LAKES DR N,,,,,,
-86.148445357432749,39.840576966510582,32596,81074,STREET/STREET,BUILT/BUILT,GRADE,47TH ST,PARK AVE,,,,,,
-86.157418280413367,39.744420300735129,32597,88713,STREET/STREET,BUILT/BUILT,GRADE,UNION ST,MINNESOTA ST,,,,,,
-86.029042876929367,39.753300146747826,32598,70456,STREET/STREET,BUILT/BUILT,GRADE,UNKNOWN,,,,,,,
-86.029152542518489,39.898625078660977,32599,55826,STREET/STREET,BUILT/BUILT,GRADE,CARDINAL COVE S,CARDINAL COVE E,,,,,,
-86.207931703522192,39.790250036910926,32600,75436,STREET/STREET,BUILT/BUILT,GRADE,ALLEY 2950 W,18TH ST,,,,,,
-86.237130113283555,39.720314662786457,32601,89538,STREET/STREET,BUILT/BUILT,GRADE,FLEMING ST,TROY AVE,,,,,,
-85.965396865966383,39.900556414094311,32602,56216,STREET/STREET,BUILT/BUILT,GRADE,GLENTRACE DR,GLENWAY DR,,,,,,
-86.102862136750417,39.839010636247899,32603,81938,STREET/STREET,BUILT/BUILT,GRADE,SHERMAN DR,CHEVIOT PL,,,,,,
-86.080159125885146,39.816580415960054,32604,58858,STREET/STREET,BUILT/BUILT,GRADE,BUTLER AVE,33RD ST,,,,,,
-86.164438707887086,39.813125234915333,32605,77526,STREET/ALLEY,BUILT/BUILT,GRADE,32ND ST,ALLEY 325 W,,,,,,
-86.050890851165647,39.681242037443553,32606,85847,STREET/STREET,BUILT/BUILT,GRADE,EDGEWOOD AVE,WOODLAND TRACE BLVD,IRWIN ST,,,,,
-86.123179010613143,39.802864430057262,32607,76836,ALLEY/ALLEY,BUILT/BUILT,GRADE,UNNAMED,ALLEY 2450 N,,,,,,
-86.069541624142346,39.827507465460968,32608,58703,STREET/STREET,BUILT/BUILT,GRADE,GRAHAM AVE,39TH ST,,,,,,
-86.179801428821392,39.909122822651,32609,53126,STREET/STREET,BUILT/BUILT,GRADE,VIBURNUM CT,VIBURNUM DR,,,,,,
-86.215621763037433,39.691815528902886,32610,84673,STREET/STREET,BUILT/BUILT,GRADE,TIBBS AVE,THOMPSON RD,,,,,,
-86.209547552896552,39.780618910489714,32611,75354,STREET/STREET,BUILT/BUILT,GRADE,ARNOLDA AVE,10TH ST,MEDFORD AVE,,,,,
-86.092084938879111,39.674168220041643,32612,86144,STREET/STREET,BUILT/BUILT,GRADE,CARDINAL DR,LINWOOD AVE,,,,,,
-86.096759321587058,39.680260975235527,32613,85911,STREET/STREET,BUILT/BUILT,GRADE,EDGEWOOD AVE,GRAY RD,,,,,,
-86.116496620831796,39.785607113144692,32614,71466,STREET/STREET,BUILT/BUILT,GRADE,RURAL ST,BROOKSIDE PKWY SDR,,,,,,
-86.118329826095049,39.650275209362306,32615,84797,STREET/STREET,BUILT/BUILT,GRADE,SIEAR TERRACE,STOP 11 RD,,,,,,
-86.121012415541259,39.743451991093451,32616,87680,STREET/STREET,BUILT/BUILT,GRADE,IOWA ST,KEYSTONE AVE,,,,,,
-86.117471969522668,39.746113642980887,32617,92321,STREET/ALLEY,BUILT/BUILT,GRADE,RENTON ST,ALLEY 2600 E,,,,,,
-86.12122438350049,39.754264698149441,32618,72408,STREET/STREET,BUILT/BUILT,GRADE,WOODLAWN AVE,KEYSTONE AVE,,,,,,
-86.12122852220719,39.759779396572327,32619,72789,STREET/STREET,BUILT/BUILT,GRADE,KEYSTONE AVE,ENGLISH AVE,,,,,,
-86.128341943443147,39.745074062836558,32620,88451,STREET/STREET,BUILT/BUILT,GRADE,DAWSON ST,MINNESOTA ST,,,,,,
-86.122354786768028,39.74196342899576,32621,87829,STREET/STREET,BUILT/BUILT,GRADE,CHURCHMAN AVE,BEECHER ST,FULLENWIDER AVE,,,,,
-86.126099892867444,39.741519792811971,32622,87337,STREET/STREET,BUILT/BUILT,GRADE,BEECHER ST,VILLA AVE,,,,,,
-86.127249161592516,39.74467592229346,32623,92376,STREET/ALLEY,BUILT/BUILT,GRADE,RANDOLPH ST,ALLEY 1725 S,,,,,,
-86.007537271607518,39.896677590675679,32624,56572,STREET/STREET,BUILT/BUILT,GRADE,PRAIRIE RIDGE CT,PRAIRIE VIEW LN,,,,,,
-86.004732009888983,39.89510491617758,32625,55434,STREET/STREET,BUILT/BUILT,GRADE,UNKNOWN,,,,,,,
-86.005106838336346,39.895333005489192,32626,93609,STREET/STREET,BUILT/BUILT,GRADE,UNKNOWN,,,,,,,
-86.0080440370714,39.895011959777946,32627,56133,STREET/STREET,BUILT/BUILT,GRADE,PRAIRIE RIDGE CIR,PRAIRIE VIEW LN,,,,,,
-86.125187841838979,39.810742820490823,32628,77233,STREET/STREET,BUILT/BUILT,GRADE,CAROLINE AVE,30TH ST,,,,,,
-86.238563157248876,39.893869670291181,32629,54160,STREET/STREET,BUILT/BUILT,GRADE,SANTA CRUZ DR,BEVERLY HILLS DR,,,,,,
-86.206845839629338,39.788478345915728,32630,75420,STREET/STREET,BUILT/BUILT,GRADE,ALLEY 2850 W,ALLEY 1650 N,,,,,,
-86.17808602576406,39.805548993251826,32631,76926,STREET/STREET,BUILT/BUILT,GRADE,27TH ST,RADER ST,,,,,,
-86.078578566412006,39.794149975005141,32633,71311,STREET/STREET,BUILT/BUILT,GRADE,HAWTHORNE LN,20TH ST,,,,,,
-86.307647964115063,39.790786555403926,32634,82481,STREET/STREET,BUILT/BUILT,GRADE,COUNTRY MEADOWS DR,COUNTRY CLUB RD,,,,,,
-86.130772854730708,39.920935875182877,32635,51837,STREET/STREET,BUILT/BUILT,GRADE,MARIAN DR,SHERWOOD LN,,,,,,
-86.00641486316934,39.828808481792905,32636,57964,STREET/STREET,BUILT/BUILT,GRADE,39TH PL,BREEN DR,,,,,,
-86.257266829984104,39.670121146938882,32637,83128,STREET/STREET,BUILT/BUILT,GRADE,OLD MILL DR,MILLS RD,,,,,,
-86.236160443632684,39.814289930354462,32638,79362,STREET/STREET,BUILT/BUILT,GRADE,BREWER DR,THRUSH DR,,,,,,
-86.037750347678752,39.830214511773953,32639,91118,STREET/ALLEY,BUILT/BUILT,GRADE,SADLIER DR,ALLEY 3975 N,,,,,,
-86.139731571054,39.736448246829362,32640,88097,STREET/STREET,BUILT/BUILT,GRADE,TABOR ST,SHELBY ST,,,,,,
-86.138197717861473,39.813249144472124,32641,76961,STREET/STREET,BUILT/BUILT,GRADE,WINTHROP AVE,32ND ST,,,,,,
-86.078313873246486,39.69026640796708,32642,85595,STREET/STREET,BUILT/BUILT,GRADE,PALISADE CT,PALISADE WAY,,,,,,
-86.310703561759098,39.919444393233221,32643,50116,STREET/STREET,BUILT/BUILT,GRADE,STONES FERRY PL,STONES FERRY RD,,,,,,
-86.273616241359221,39.783029735653237,32644,78659,STREET/STREET,BUILT/BUILT,GRADE,13TH ST,GLEN ARM RD,,,,,,
-85.994124621108227,39.849770899651489,32645,57233,STREET/STREET,BUILT/BUILT,GRADE,UNKNOWN,,,,,,,
-86.325776981038189,39.639655168034245,32646,83052,STREET/STREET,BUILT/BUILT,GRADE,BLUFF POINT DR,BAKERS CORNER DR,,,,,,
-86.146739504370373,39.673330322850788,32647,83926,STREET/STREET,BUILT/BUILT,GRADE,SOUTHWOOD DR,BUCK CREEK PKWY,,,,,,
-86.050030801654231,39.77755843933771,32648,70601,STREET/STREET,BUILT/BUILT,GRADE,SPRING BROOK SDR,EDMONDSON AVE,,,,,,
-86.307381486383974,39.639869147261358,32649,83252,STREET/STREET,BUILT/BUILT,GRADE,RALSTON RD,TROTTER RD,BELLE UNION DR,,,,,
-86.013390893247617,39.787129379494331,32650,69576,STREET/STREET,BUILT/BUILT,GRADE,ASKREN DR,ROUTIERS AVE,,,,,,
-86.181846477617626,39.801858551666029,32651,76588,STREET/STREET,BUILT/BUILT,GRADE,EDGEMONT AVE,BOND ST,,,,,,
-86.003918579239652,39.851768400428284,32652,57056,STREET/STREET,BUILT/BUILT,GRADE,EMMA DR,BOB DR,,,,,,
-86.065948932712317,39.688588215879022,32653,85774,STREET/STREET,BUILT/BUILT,GRADE,YEAGER LN,SLEET DR,,,,,,
-86.185112482549641,39.795452146206181,32654,76640,STREET/STREET,BUILT/BUILT,GRADE,21ST ST,SUGAR GROVE AVE,,,,,,
-86.241061889729977,39.786238982279073,32655,78591,STREET/STREET,BUILT/BUILT,GRADE,15TH ST,MAIN ST,,,,,,
-86.146960930321768,39.840595919341595,32656,81338,STREET/STREET,BUILT/BUILT,GRADE,47TH ST,BROADWAY ST,,,,,,
-86.156016261067364,39.774070426332599,32657,75033,STREET/STREET,BUILT/BUILT,GRADE,MICHIGAN ST,PENNSYLVANIA ST,,,,,,
-86.099007025766625,39.705278384339309,32658,87595,STREET/STREET,BUILT/BUILT,GRADE,WOODSAGE TRACE,WILDERNESS TRAIL,,,,,,
-86.100530444920366,39.897754875679581,32659,54665,STREET/STREET,BUILT/BUILT,GRADE,CHESTER AVE,79TH ST,,,,,,
-86.179600559311424,39.743161014340792,32660,88927,STREET/STREET,BUILT/BUILT,GRADE,UNNAMED,PERIMETER RD,,,,,,
-86.214167610643472,39.841850030704357,32661,51104,STREET/STREET,BUILT/BUILT,GRADE,SYLVAN RD,48TH ST,,,,,,
-86.155162669898758,39.753968644216563,32662,73674,STREET/STREET,BUILT/BUILT,GRADE,RAY ST,MADISON AVE,,,,,,
-85.959864165577315,39.892434751121613,32663,56835,STREET/STREET,BUILT/BUILT,GRADE,OLD OAKLAND BLVD EDR,STERRETT BLVD,,,,,,
-86.041402945481138,39.869051285495267,32664,56521,STREET/STREET,BUILT/BUILT,GRADE,NEWBERRY RD,FALL CREEK RD N,,,,,,
-86.061977037132721,39.859773490957856,32665,58521,STREET/STREET,BUILT/BUILT,GRADE,HIGH FALL RD,OLD ORCHARD RD,,,,,,
-86.26640756985951,39.8661925874163,32667,51763,STREET/STREET,BUILT/BUILT,GRADE,TYBALT CT,KING LEAR DR,KING LEAR CT,,,,,
-86.274878790870687,39.893404368736817,32668,91499,STREET/STREET,BUILT/BUILT,GRADE,ROTHCHILD BLVD,MONTE CARLO WAY,,,,,,
-86.236474431121863,39.896790829143498,32669,53275,STREET/STREET,BUILT/BUILT,GRADE,NEW AUGUSTA RD,79TH ST,,,,,,
-86.235360754946683,39.896812221039632,32670,54065,STREET/STREET,BUILT/BUILT,GRADE,RIDGEGATE WDR,79TH ST,,,,,,
-86.154955492928053,39.792603062796744,32671,76887,STREET/STREET,BUILT/BUILT,GRADE,TALBOTT ST,19TH ST,,,,,,
